,0
F2S4_160127_023_E01,1655117
F2S4_160127_023_F01,1713919
F2S4_160127_023_G01,1648364
F2S4_160127_023_H01,1737189
F2S4_160127_024_A01,1677142
F2S4_160127_024_B01,1444669
F2S4_160127_024_C01,1649431
F2S4_160127_024_D01,1879220
F2S4_160127_024_E01,1552072
F2S4_160127_024_F01,1759211
F2S4_160127_024_G01,1700979
F2S4_160127_024_H01,1592427
F2S4_160304_003_A01,1856277
F2S4_160304_003_B01,1312633
F2S4_160304_003_C01,1367015
F2S4_160304_003_D01,1437834
F2S4_160304_003_E01,1282976
F2S4_160304_003_F01,1547999
F2S4_160304_003_G01,1234796
F2S4_160304_003_H01,1277563
F2S4_160304_004_A01,1857862
F2S4_160304_004_B01,1536720
F2S4_160304_004_C01,1680620
F2S4_160304_004_D01,1625682
F2S4_160304_004_E01,1374501
F2S4_160304_004_F01,1264737
F2S4_160304_004_G01,1309525
F2S4_160304_004_H01,1366806
F2S4_160304_007_A01,1971281
F2S4_160304_007_B01,1124417
F2S4_160304_007_C01,2114732
F2S4_160304_007_D01,1157105
F2S4_160304_007_E01,837431
F2S4_160304_007_F01,1180871
F2S4_160304_007_G01,883133
F2S4_160304_007_H01,1119088
F2S4_160304_008_A01,2756107
F2S4_160304_008_B01,1423049
F2S4_160304_008_C01,2213515
F2S4_160304_008_D01,2326496
F2S4_160304_008_E01,2668367
F2S4_160304_008_F01,2022692
F2S4_160304_008_G01,897706
F2S4_160304_008_H01,2302681
F2S4_160304_012_A01,1592167
F2S4_160304_012_B01,1337390
F2S4_160304_012_C01,1486243
F2S4_160304_012_D01,986020
F2S4_160304_012_E01,1677069
F2S4_160304_012_F01,1420667
F2S4_160304_012_G01,1736047
F2S4_160304_012_H01,1713268
F2S4_160304_013_A01,2427073
F2S4_160304_013_B01,1814612
F2S4_160304_013_C01,2093585
F2S4_160304_013_D01,2303066
F2S4_160304_013_E01,2126171
F2S4_160304_013_F01,1841454
F2S4_160304_013_G01,2128442
F2S4_160304_013_H01,1831320
F2S4_160209_005_A01,1941427
F2S4_160209_005_B01,1645003
F2S4_160209_005_C01,1637881
F2S4_160209_005_D01,1787089
F2S4_160209_005_E01,1035923
F2S4_160209_005_F01,1647314
F2S4_160209_005_G01,1835991
F2S4_160209_005_H01,1563096
F2S4_160225_002_A01,2469785
F2S4_160225_002_B01,2181935
F2S4_160225_002_C01,1730970
F2S4_160225_002_D01,1493013
F2S4_160225_002_E01,2020354
F2S4_160225_002_F01,1301517
F2S4_160225_002_G01,2189091
F2S4_160225_002_H01,2221970
F2S4_160225_003_A01,1505361
F2S4_160225_003_B01,1395715
F2S4_160225_003_C01,1647766
F2S4_160225_003_D01,1311011
F2S4_160225_003_E01,1616367
F2S4_160225_003_F01,1456340
F2S4_160225_003_G01,1673953
F2S4_160225_003_H01,1860664
F2S4_160307_007_A01,2331972
F2S4_160307_007_B01,2087964
F2S4_160307_007_C01,1905992
F2S4_160307_007_D01,2087515
F2S4_160307_007_E01,1018329
F2S4_160307_007_F01,1995414
F2S4_160307_007_G01,1870266
F2S4_160307_007_H01,1632222
F2S4_160307_008_A01,1503542
F2S4_160307_008_B01,1591598
F2S4_160307_008_C01,1695535
F2S4_160307_008_D01,1207847
F2S4_160307_008_E01,1413216
F2S4_160307_008_F01,1515370
F2S4_160307_008_G01,1427513
F2S4_160307_008_H01,1369587
F2S4_160307_009_A01,1654041
F2S4_160307_009_B01,1738502
F2S4_160307_009_C01,1580563
F2S4_160307_009_D01,1599323
F2S4_160307_009_E01,2046257
F2S4_160307_009_F01,1886431
F2S4_160307_009_H01,1513734
F2S4_160308_003_A01,2188256
F2S4_160308_003_B01,1349023
F2S4_160308_003_C01,1794227
F2S4_160308_003_D01,1802979
F2S4_160308_003_E01,1865647
F2S4_160308_003_F01,1665339
F2S4_160308_003_G01,1938879
F2S4_160308_003_H01,2029389
F2S4_160308_004_A01,2454660
F2S4_160308_004_C01,1861355
F2S4_160308_004_D01,2027743
F2S4_160308_004_E01,1985249
F2S4_160308_004_G01,1674721
F2S4_160308_004_H01,1707474
F2S4_160309_004_A01,1727182
F2S4_160309_004_B01,1649357
F2S4_160309_004_C01,2235360
F2S4_160309_004_D01,2039765
F2S4_160309_004_E01,1856751
F2S4_160309_004_F01,2089312
F2S4_160309_004_G01,2020554
F2S4_160309_004_H01,590343
F2S4_160309_005_A01,2029392
F2S4_160309_005_B01,1870245
F2S4_160309_005_C01,2020845
F2S4_160309_005_D01,1920701
F2S4_160309_005_E01,1136953
F2S4_160309_005_F01,1973504
F2S4_160309_005_G01,2119121
F2S4_160309_005_H01,1812636
F2S4_160309_006_A01,2014457
F2S4_160309_006_B01,1673751
F2S4_160309_006_C01,1663926
F2S4_160309_006_D01,1878629
F2S4_160309_006_E01,2092763
F2S4_160309_006_F01,1990596
F2S4_160309_006_G01,1228236
F2S4_160309_006_H01,1753071
F2S4_160225_005_A01,2003708
F2S4_160225_005_B01,1708764
F2S4_160225_005_C01,1668137
F2S4_160225_005_D01,1734277
F2S4_160225_005_E01,1862890
F2S4_160225_005_F01,1861075
F2S4_160225_005_G01,1532546
F2S4_160225_005_H01,1810763
F2S4_160225_008_B01,1870495
F2S4_160225_008_C01,1489878
F2S4_160225_008_E01,1305960
F2S4_160225_008_G01,1380936
F2S4_160225_009_B01,1657582
F2S4_160225_009_C01,1553704
F2S4_160225_009_D01,1232546
F2S4_160225_009_E01,1429562
F2S4_160225_009_F01,1252565
F2S4_160225_009_G01,1175646
F2S4_160307_010_A01,1578255
F2S4_160307_010_B01,1388520
F2S4_160307_010_C01,1221186
F2S4_160307_010_D01,1427094
F2S4_160307_010_E01,1483894
F2S4_160307_010_F01,1786744
F2S4_160307_010_G01,1738305
F2S4_160307_010_H01,1850266
F2S4_160307_011_A01,2200034
F2S4_160307_011_B01,1434578
F2S4_160307_011_C01,1462288
F2S4_160307_011_D01,1534063
F2S4_160307_011_E01,1773321
F2S4_160307_011_F01,1879881
F2S4_160307_011_G01,1608288
F2S4_160307_011_H01,1311887
F2S4_160308_001_A01,1960471
F2S4_160308_001_B01,2052639
F2S4_160308_001_C01,1744664
F2S4_160308_001_D01,2024869
F2S4_160308_001_E01,1538273
F2S4_160308_001_F01,1711057
F2S4_160308_001_G01,1766170
F2S4_160308_001_H01,1583654
F2S4_160308_002_A01,1797437
F2S4_160308_002_B01,1697913
F2S4_160308_002_C01,1664537
F2S4_160308_002_D01,1822202
F2S4_160308_002_E01,1470758
F2S4_160308_002_F01,1709059
F2S4_160308_002_G01,1434138
F2S4_160308_002_H01,1617316
F2S4_160309_007_A01,1968412
F2S4_160309_007_B01,1802069
F2S4_160309_007_C01,1875062
F2S4_160309_007_D01,1937719
F2S4_160309_007_E01,2066299
F2S4_160309_007_F01,1832666
F2S4_160309_007_G01,1916422
F2S4_160309_007_H01,2098079
F2S4_160309_008_A01,2291520
F2S4_160309_008_B01,2034390
F2S4_160309_008_C01,2153371
F2S4_160309_008_D01,2229551
F2S4_160309_008_E01,1820492
F2S4_160309_008_F01,1895612
F2S4_160309_008_G01,2014422
F2S4_160309_008_H01,1706335
F2S4_160309_011_A01,1783981
F2S4_160309_011_B01,1923987
F2S4_160309_011_C01,1710966
F2S4_160309_011_D01,1935234
F2S4_160309_011_E01,1848555
F2S4_160309_011_F01,1997485
F2S4_160309_011_G01,1854862
F2S4_160309_011_H01,1745295
F2S4_160309_012_B01,1645471
F2S4_160309_012_D01,1688066
F2S4_160309_012_E01,1767691
F2S4_160309_012_F01,1831228
F2S4_160309_012_G01,1602495
F2S4_160309_012_H01,1705073
F2S4_160129_013_A01,2323397
F2S4_160129_013_B01,1479380
F2S4_160129_013_C01,1048807
F2S4_160129_013_D01,1499505
F2S4_160129_013_E01,1140786
F2S4_160129_013_F01,1158525
F2S4_160129_013_G01,947599
F2S4_160129_013_H01,2576983
F2S4_160129_014_A01,1788136
F2S4_160129_014_B01,912503
F2S4_160129_014_C01,1164818
F2S4_160129_014_D01,2105788
F2S4_160129_014_E01,1208274
F2S4_160129_014_F01,1343533
F2S4_160129_014_G01,1234683
F2S4_160129_014_H01,2763443
F2S4_160129_015_A01,2034359
F2S4_160129_015_B01,927060
F2S4_160129_015_C01,1524993
F2S4_160129_015_D01,1494588
F2S4_160129_015_E01,1285092
F2S4_160129_015_F01,1420247
F2S4_160129_015_G01,1431995
F2S4_160129_015_H01,2486661
F2S4_160129_025_A01,1917902
F2S4_160129_025_B01,2150511
F2S4_160129_025_C01,2666645
F2S4_160129_025_D01,2596979
F2S4_160129_025_E01,775399
F2S4_160129_025_F01,1201432
F2S4_160129_025_G01,1289756
F2S4_160129_025_H01,1977004
F2S4_160129_026_A01,1701632
F2S4_160129_026_B01,2022425
F2S4_160129_026_C01,1292599
F2S4_160129_026_D01,979870
F2S4_160129_026_E01,2435667
F2S4_160129_026_F01,1519762
F2S4_160129_026_G01,2004456
F2S4_160129_026_H01,2124658
F2S4_160303_015_A01,1660550
F2S4_160303_015_B01,1901621
F2S4_160303_015_C01,1589043
F2S4_160303_015_D01,2571395
F2S4_160303_015_F01,1447872
F2S4_160303_015_G01,2771690
F2S4_160303_015_H01,2246101
F2S4_160303_016_A01,1936982
F2S4_160303_016_B01,1736862
F2S4_160303_016_C01,2058127
F2S4_160303_016_D01,1787873
F2S4_160303_016_E01,1456081
F2S4_160303_016_F01,1300828
F2S4_160303_016_G01,2515772
F2S4_160303_016_H01,1904860
F2S4_160303_017_A01,2250446
F2S4_160303_017_C01,1894777
F2S4_160303_017_D01,1594441
F2S4_160303_017_E01,1710700
F2S4_160303_017_F01,1476002
F2S4_160303_017_G01,2339527
F2S4_160303_017_H01,2018392
F2S4_160304_017_A01,1593944
F2S4_160304_017_B01,1251863
F2S4_160304_017_C01,1666484
F2S4_160304_017_D01,1419445
F2S4_160304_017_E01,1313850
F2S4_160304_017_F01,1404134
F2S4_160304_017_G01,2810753
F2S4_160304_017_H01,2313935
F2S4_160304_018_A01,2049602
F2S4_160304_018_B01,1261132
F2S4_160304_018_C01,1596018
F2S4_160304_018_D01,1760435
F2S4_160304_018_E01,1673963
F2S4_160304_018_F01,1417423
F2S4_160304_018_G01,1872181
F2S4_160304_018_H01,1842127
F2S4_160304_019_A01,2312713
F2S4_160304_019_B01,1918368
F2S4_160304_019_C01,1482949
F2S4_160304_019_D01,1498226
F2S4_160304_019_E01,1992429
F2S4_160304_019_F01,1793992
F2S4_160304_019_G01,1890497
F2S4_160304_019_H01,1919144
F2S4_160128_011_A01,1666741
F2S4_160128_011_B01,1120370
F2S4_160128_011_C01,1473855
F2S4_160128_011_D01,1223114
F2S4_160128_011_E01,1262568
F2S4_160128_011_F01,1680228
F2S4_160128_011_G01,2186084
F2S4_160128_011_H01,947024
F2S4_160128_012_A01,990984
F2S4_160128_012_B01,1421571
F2S4_160128_012_C01,1594661
F2S4_160128_012_D01,1935143
F2S4_160128_012_E01,2238690
F2S4_160128_012_F01,1885573
F2S4_160128_012_G01,2001108
F2S4_160128_012_H01,1534060
F2S4_160128_013_A01,1829635
F2S4_160128_013_B01,1571062
F2S4_160128_013_C01,1829833
F2S4_160128_013_D01,1721152
F2S4_160128_013_E01,1908117
F2S4_160128_013_F01,2153384
F2S4_160128_013_G01,2378987
F2S4_160128_013_H01,1971349
F2S4_160128_014_A01,2393418
F2S4_160128_014_B01,2275900
F2S4_160128_014_C01,1872747
F2S4_160128_014_D01,1851677
F2S4_160128_014_E01,1262080
F2S4_160128_014_F01,2042606
F2S4_160128_014_G01,1739696
F2S4_160128_014_H01,1339326
F2S4_160129_010_A01,1575243
F2S4_160129_010_B01,1584464
F2S4_160129_010_C01,1490979
F2S4_160129_010_D01,1271875
F2S4_160129_010_E01,1386315
F2S4_160129_010_F01,1854810
F2S4_160129_010_G01,1363102
F2S4_160129_010_H01,1690798
F2S4_160129_011_A01,1660120
F2S4_160129_011_B01,851467
F2S4_160129_011_C01,1346649
F2S4_160129_011_D01,1279979
F2S4_160129_011_E01,1456301
F2S4_160129_011_F01,1458453
F2S4_160129_011_G01,1799648
F2S4_160129_011_H01,1499635
F2S4_160129_016_A01,1784311
F2S4_160129_016_B01,1636626
F2S4_160129_016_C01,1761931
F2S4_160129_016_D01,1543699
F2S4_160129_016_E01,1238553
F2S4_160129_016_F01,985905
F2S4_160129_016_G01,1279653
F2S4_160129_016_H01,1175661
F2S4_160129_017_A01,1891261
F2S4_160129_017_B01,1364843
F2S4_160129_017_C01,1167700
F2S4_160129_017_D01,1525929
F2S4_160129_017_E01,1300713
F2S4_160129_017_F01,1267856
F2S4_160129_017_G01,1253520
F2S4_160129_017_H01,1018978
F2S4_160129_018_A01,1483604
F2S4_160129_018_B01,1320932
F2S4_160129_018_C01,1499765
F2S4_160129_018_D01,1541838
F2S4_160129_018_E01,1496865
F2S4_160129_018_F01,1616994
F2S4_160129_018_G01,1198180
F2S4_160129_018_H01,1238578
F2S4_160129_029_A01,1654724
F2S4_160129_029_B01,1347949
F2S4_160129_029_C01,1528302
F2S4_160129_029_D01,1500529
F2S4_160129_029_E01,1468310
F2S4_160129_029_F01,1495327
F2S4_160129_029_G01,1423488
F2S4_160129_029_H01,1727794
F2S4_160129_030_A01,1372025
F2S4_160129_030_B01,1490001
F2S4_160129_030_C01,1392257
F2S4_160129_030_D01,1360833
F2S4_160129_030_E01,1249271
F2S4_160129_030_F01,1776550
F2S4_160129_030_G01,1191992
F2S4_160129_030_H01,1236995
F2S4_160317_002_A01,2260066
F2S4_160317_002_B01,1333572
F2S4_160317_002_C01,1538776
F2S4_160317_002_D01,1763928
F2S4_160317_002_E01,1952928
F2S4_160317_002_F01,1694336
F2S4_160317_002_G01,2021755
F2S4_160317_002_H01,2338760
F2S4_160317_003_A01,1830698
F2S4_160317_003_B01,1649940
F2S4_160317_003_C01,1719722
F2S4_160317_003_D01,1921175
F2S4_160317_003_E01,1710781
F2S4_160317_003_F01,1785627
F2S4_160317_003_G01,2499640
F2S4_160317_003_H01,2091169
F2S4_160317_004_A01,1680971
F2S4_160317_004_B01,1441512
F2S4_160317_004_C01,1727272
F2S4_160317_004_D01,2535494
F2S4_160317_004_E01,1506404
F2S4_160317_004_F01,1526238
F2S4_160317_004_G01,1747748
F2S4_160317_004_H01,2387226
F2S4_160317_007_A01,1992697
F2S4_160317_007_B01,2169363
F2S4_160317_007_C01,1777493
F2S4_160317_007_D01,1946718
F2S4_160317_007_E01,1817665
F2S4_160317_007_F01,1678929
F2S4_160317_007_G01,1940553
F2S4_160317_007_H01,2107145
F2S4_160317_008_A01,2458564
F2S4_160317_008_B01,2388800
F2S4_160317_008_C01,2620737
F2S4_160317_008_D01,2127775
F2S4_160317_008_E01,1907249
F2S4_160317_008_F01,2581243
F2S4_160317_008_G01,1727993
F2S4_160317_008_H01,1775564
F2S4_160317_009_A01,1519432
F2S4_160317_009_B01,1746166
F2S4_160317_009_C01,1833128
F2S4_160317_009_D01,2012157
F2S4_160317_009_E01,1977358
F2S4_160317_009_F01,2027535
F2S4_160317_009_G01,1996065
F2S4_160317_009_H01,2230955
F2S4_160317_012_F01,1095482
F2S4_160317_013_A01,2147438
F2S4_160317_013_B01,1312575
F2S4_160317_013_C01,1318221
F2S4_160317_013_D01,1679752
F2S4_160317_013_E01,1719969
F2S4_160317_013_F01,1623348
F2S4_160317_013_G01,1681201
F2S4_160317_013_H01,2039180
F2S4_160317_014_A01,701197
F2S4_160317_014_B01,1525948
F2S4_160317_014_C01,1669208
F2S4_160317_014_D01,1883545
F2S4_160317_014_E01,1343701
F2S4_160317_014_F01,2052618
F2S4_160317_014_G01,2278924
F2S4_160317_014_H01,2202741
F2S4_160317_017_A01,2078192
F2S4_160317_017_B01,1640948
F2S4_160317_017_C01,1536959
F2S4_160317_017_D01,1900110
F2S4_160317_017_E01,1879196
F2S4_160317_017_F01,1880361
F2S4_160317_017_G01,1893728
F2S4_160317_017_H01,1493767
F2S4_160321_008_A01,1240845
F2S4_160321_008_B01,1407149
F2S4_160321_008_C01,982076
F2S4_160321_008_E01,1827055
F2S4_160321_008_F01,2037198
F2S4_160321_008_G01,1018161
F2S4_160317_005_A01,2080757
F2S4_160317_005_B01,1714809
F2S4_160317_005_C01,1779137
F2S4_160317_005_D01,2251574
F2S4_160317_005_E01,2143693
F2S4_160317_005_F01,1942290
F2S4_160317_005_G01,2013107
F2S4_160317_005_H01,2164054
F2S4_160317_006_A01,1585567
F2S4_160317_006_B01,1383449
F2S4_160317_006_C01,1724607
F2S4_160317_006_D01,1846482
F2S4_160317_006_E01,1987852
F2S4_160317_006_F01,1684298
F2S4_160317_006_G01,1523295
F2S4_160317_006_H01,1954740
F2S4_160317_010_A01,413921
F2S4_160317_010_B01,1093929
F2S4_160317_010_C01,1969210
F2S4_160317_010_D01,2342763
F2S4_160317_010_E01,1206367
F2S4_160317_010_F01,1862902
F2S4_160317_010_G01,1942775
F2S4_160317_010_H01,1586870
F2S4_160317_011_A01,2062457
F2S4_160317_011_B01,886701
F2S4_160317_011_C01,1815836
F2S4_160317_011_D01,2169949
F2S4_160317_011_E01,2267618
F2S4_160317_011_F01,1751654
F2S4_160317_011_G01,2001608
F2S4_160317_011_H01,1942173
F2S4_160317_015_A01,1835307
F2S4_160317_015_B01,1573870
F2S4_160317_015_C01,1657690
F2S4_160317_015_D01,1907928
F2S4_160317_015_E01,1904965
F2S4_160317_015_F01,2289668
F2S4_160317_015_G01,1801579
F2S4_160317_015_H01,1481204
F2S4_160317_016_A01,2054250
F2S4_160317_016_B01,1868001
F2S4_160317_016_C01,1785814
F2S4_160317_016_D01,1959500
F2S4_160317_016_E01,1855232
F2S4_160317_016_F01,1996565
F2S4_160317_016_G01,1483187
F2S4_160317_016_H01,1342682
F2S4_160317_020_A01,2151904
F2S4_160317_020_B01,1411734
F2S4_160317_020_C01,1512837
F2S4_160317_020_D01,1851045
F2S4_160317_020_E01,1243509
F2S4_160317_020_F01,1502277
F2S4_160317_020_G01,1770359
F2S4_160317_020_H01,1727962
F2S4_160317_021_A01,2538014
F2S4_160317_021_B01,1339588
F2S4_160317_021_C01,1454955
F2S4_160317_021_D01,1592234
F2S4_160317_021_E01,1736065
F2S4_160317_021_F01,1391633
F2S4_160317_021_G01,1578597
F2S4_160317_021_H01,1652638
F2S4_160317_022_A01,2587493
F2S4_160317_022_B01,1605263
F2S4_160317_022_C01,1638731
F2S4_160317_022_D01,1787557
F2S4_160317_022_E01,1766191
F2S4_160317_022_F01,1887196
F2S4_160317_022_G01,1953099
F2S4_160317_022_H01,1774270
F2S4_160321_006_A01,2545003
F2S4_160321_006_B01,351363
F2S4_160321_006_C01,1127256
F2S4_160321_006_D01,1715220
F2S4_160321_006_E01,1430660
F2S4_160321_006_F01,1808074
F2S4_160321_006_G01,1555243
F2S4_160321_006_H01,1345721
F2S4_160321_007_A01,1113323
F2S4_160321_007_B01,1245830
F2S4_160321_007_C01,1369142
F2S4_160321_007_D01,1714551
F2S4_160321_007_E01,1538941
F2S4_160321_007_F01,1793829
F2S4_160321_007_G01,1590426
F2S4_160321_007_H01,1520691
F2S4_160317_018_A01,1234646
F2S4_160317_018_B01,1311313
F2S4_160317_018_C01,1534568
F2S4_160317_018_D01,1914903
F2S4_160317_018_E01,1831929
F2S4_160317_018_F01,2262345
F2S4_160317_018_G01,2288768
F2S4_160317_018_H01,1893751
F2S4_160317_019_A01,1494448
F2S4_160317_019_B01,1487518
F2S4_160317_019_C01,1765068
F2S4_160317_019_D01,1812571
F2S4_160317_019_E01,2089056
F2S4_160317_019_F01,2147797
F2S4_160317_019_G01,2145366
F2S4_160317_019_H01,1543934
F2S4_160317_027_A01,1838939
F2S4_160317_027_B01,1524427
F2S4_160317_027_C01,1786691
F2S4_160317_027_D01,1786853
F2S4_160317_027_E01,1217788
F2S4_160317_027_F01,2016503
F2S4_160317_027_G01,1592279
F2S4_160317_027_H01,2058025
F2S4_160321_001_A01,2026697
F2S4_160321_001_B01,1630469
F2S4_160321_001_C01,1859149
F2S4_160321_001_D01,1624826
F2S4_160321_001_E01,1812720
F2S4_160321_001_F01,1839633
F2S4_160321_001_G01,1839919
F2S4_160321_001_H01,1705460
F2S4_160321_002_A01,1660653
F2S4_160321_002_B01,1420535
F2S4_160321_002_C01,1689477
F2S4_160321_002_D01,1726135
F2S4_160321_002_E01,1821752
F2S4_160321_002_F01,2317327
F2S4_160321_002_G01,1865791
F2S4_160321_002_H01,1664935
F2S4_160321_003_B01,1732079
F2S4_160321_003_C01,1872495
F2S4_160321_003_D01,2126910
F2S4_160321_003_E01,2326629
F2S4_160321_003_F01,2060913
F2S4_160321_003_G01,2273072
F2S4_160321_003_H01,1947035
F2S4_160321_011_A01,1598933
F2S4_160321_011_B01,1681393
F2S4_160321_011_C01,1126836
F2S4_160321_011_D01,1771671
F2S4_160321_011_E01,1503054
F2S4_160321_011_F01,1582769
F2S4_160321_011_G01,2146796
F2S4_160321_011_H01,1604525
F2S4_160321_012_A01,1783725
F2S4_160321_012_B01,2170640
F2S4_160321_012_C01,1731892
F2S4_160321_012_D01,1726880
F2S4_160321_012_E01,2644309
F2S4_160321_012_F01,1932240
F2S4_160321_012_G01,1431268
F2S4_160321_012_H01,1681034
F2S4_160321_016_A01,2349147
F2S4_160321_016_B01,1756819
F2S4_160321_016_C01,1610841
F2S4_160321_016_D01,1909344
F2S4_160321_016_E01,1955448
F2S4_160321_016_F01,2434532
F2S4_160321_016_G01,2460317
F2S4_160321_016_H01,3021160
F2S4_160321_017_A01,1705664
F2S4_160321_017_B01,1743364
F2S4_160321_017_C01,1447680
F2S4_160321_017_D01,1681290
F2S4_160321_017_E01,1963118
F2S4_160321_017_F01,1814441
F2S4_160321_017_G01,1480485
F2S4_160321_017_H01,1950605
F2S4_160321_026_A01,1688084
F2S4_160321_026_B01,1741159
F2S4_160321_026_C01,1706001
F2S4_160321_026_D01,1573444
F2S4_160321_026_E01,1822340
F2S4_160321_026_F01,1873099
F2S4_160321_026_H01,1608866
F2S4_160321_004_A01,818462
F2S4_160321_004_B01,1771606
F2S4_160321_004_C01,1886337
F2S4_160321_004_D01,1688081
F2S4_160321_004_E01,2169876
F2S4_160321_004_F01,2030336
F2S4_160321_004_G01,2026870
F2S4_160321_004_H01,1139706
F2S4_160321_005_A01,1716120
F2S4_160321_005_B01,1911279
F2S4_160321_005_C01,1973766
F2S4_160321_005_D01,1706902
F2S4_160321_005_E01,2114742
F2S4_160321_005_F01,2338876
F2S4_160321_005_G01,2627109
F2S4_160321_005_H01,2112131
F2S4_160321_009_A01,1848362
F2S4_160321_009_B01,2112648
F2S4_160321_009_C01,1736402
F2S4_160321_009_D01,569913
F2S4_160321_009_E01,1253509
F2S4_160321_009_F01,2037942
F2S4_160321_009_G01,1893566
F2S4_160321_009_H01,1400763
F2S4_160321_010_A01,1768840
F2S4_160321_010_B01,948193
F2S4_160321_010_C01,1565147
F2S4_160321_010_D01,2060704
F2S4_160321_010_E01,1193272
F2S4_160321_010_F01,1300216
F2S4_160321_010_G01,2286079
F2S4_160321_010_H01,1715562
F2S4_160321_013_A01,2120523
F2S4_160321_013_B01,1786231
F2S4_160321_013_C01,1870829
F2S4_160321_013_D01,1902418
F2S4_160321_013_E01,2017162
F2S4_160321_013_F01,2167136
F2S4_160321_013_G01,1875798
F2S4_160321_013_H01,1911794
F2S4_160321_014_A01,1743864
F2S4_160321_014_B01,1860547
F2S4_160321_014_C01,1740195
F2S4_160321_014_D01,1818087
F2S4_160321_014_E01,1811751
F2S4_160321_014_F01,1825825
F2S4_160321_014_G01,2071155
F2S4_160321_014_H01,1101325
F2S4_160321_015_A01,2214159
F2S4_160321_015_B01,1702268
F2S4_160321_015_C01,1776302
F2S4_160321_015_D01,1202247
F2S4_160321_015_E01,1846960
F2S4_160321_015_F01,2049275
F2S4_160321_015_G01,1803733
F2S4_160321_015_H01,2038739
F2S4_160321_018_A01,2038367
F2S4_160321_018_B01,1900104
F2S4_160321_018_C01,1714738
F2S4_160321_018_D01,1721472
F2S4_160321_018_E01,1801699
F2S4_160321_018_F01,1448767
F2S4_160321_018_G01,1671100
F2S4_160321_018_H01,1922762
F2S4_160321_019_A01,1969321
F2S4_160321_019_B01,1477912
F2S4_160321_019_C01,1758095
F2S4_160321_019_D01,1683011
F2S4_160321_019_E01,1597798
F2S4_160321_019_F01,2138298
F2S4_160321_019_G01,1998818
F2S4_160321_019_H01,1736440
F2S4_160321_020_A01,2240039
F2S4_160321_020_B01,1707111
F2S4_160321_020_C01,1667419
F2S4_160321_020_D01,1256804
F2S4_160321_020_E01,1905015
F2S4_160321_020_F01,1884992
F2S4_160321_020_G01,1506824
F2S4_160321_020_H01,1771015
F2S4_160321_021_A01,1706463
F2S4_160321_021_B01,1543780
F2S4_160321_021_C01,1427372
F2S4_160321_021_D01,1691595
F2S4_160321_021_E01,1582956
F2S4_160321_021_F01,1590029
F2S4_160321_021_G01,1721478
F2S4_160321_021_H01,1735174
F2S4_160315_001_A01,1489590
F2S4_160315_001_B01,1556364
F2S4_160315_001_C01,1476022
F2S4_160315_001_D01,1457685
F2S4_160315_001_E01,1538729
F2S4_160315_001_F01,1645245
F2S4_160315_001_G01,1516587
F2S4_160315_001_H01,1476431
F2S4_160315_002_A01,1284530
F2S4_160315_002_B01,1516095
F2S4_160315_002_C01,1847565
F2S4_160315_002_D01,1711908
F2S4_160315_002_E01,2215405
F2S4_160315_002_F01,2186424
F2S4_160315_002_G01,1676630
F2S4_160315_002_H01,1630990
F2S4_160316_001_A01,1408758
F2S4_160316_001_B01,1296038
F2S4_160316_001_C01,1242759
F2S4_160316_001_D01,1855805
F2S4_160316_001_E01,1536568
F2S4_160316_001_F01,1300218
F2S4_160316_001_H01,1737497
F2S4_160316_002_A01,1603085
F2S4_160316_002_B01,1691779
F2S4_160316_002_C01,1768680
F2S4_160316_002_D01,1884490
F2S4_160316_002_E01,1591997
F2S4_160316_002_F01,1971808
F2S4_160316_002_G01,1965484
F2S4_160316_002_H01,1604973
F2S4_160316_003_B01,1810577
F2S4_160316_003_C01,969904
F2S4_160316_003_D01,1164489
F2S4_160316_003_E01,1036741
F2S4_160316_003_F01,1362669
F2S4_160316_003_G01,2180102
F2S4_160316_003_H01,1855912
F2S4_160323_001_A01,1935918
F2S4_160323_001_B01,1740872
F2S4_160323_001_C01,1887011
F2S4_160323_001_D01,1781866
F2S4_160323_001_E01,2102911
F2S4_160323_001_F01,2268286
